date,ssn,ssn_std,f107,sunspot_area,new_regions,solar_mean_field,flare_C,flare_M,flare_X,flare_S,flare_xray_total,flare_optical_total,ap_planetary,kp_daily_mean,kp_daily_max,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,dst_daily_mean,dst_daily_min,dst_daily_max,dst_daily_std,dst_hours_valid,flare_event_B,flare_event_C,flare_event_M,flare_event_X,flare_event_unknown,flare_events_total,ssn_interpolated,ssn_std_interpolated,dst_daily_mean_interpolated,dst_daily_min_interpolated,dst_daily_max_interpolated,dst_daily_std_interpolated,ap_planetary_interpolated,kp_daily_mean_interpolated,kp_daily_max_interpolated,kp_1_interpolated,kp_2_interpolated,kp_3_interpolated,kp_4_interpolated,kp_5_interpolated,kp_6_interpolated,kp_7_interpolated,kp_8_interpolated,solar_mean_field_interpolated,flare_event_B_interpolated,flare_event_C_interpolated,flare_event_M_interpolated,flare_event_X_interpolated,flare_event_unknown_interpolated,flare_events_total_interpolated,year,month,day_of_year,storm_category,solar_activity_level,kp_storm_level
2008-10-14,13.00,0.70,70.00,20,0,,0,0,0,0,0,0,4.00,1.12,2.00,1.00,0.00,1.00,2.00,2.00,1.00,1.00,1.00,-14.42,-22.00,-8.00,4.11,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,288,quiet,low,quiet
2008-10-15,12.00,0.60,71.00,30,0,,0,0,0,0,0,0,8.00,2.00,3.00,2.00,3.00,3.00,2.00,1.00,2.00,1.00,2.00,-21.29,-33.00,-7.00,7.36,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,289,quiet,low,quiet
2008-10-16,17.00,4.40,72.00,50,1,,0,0,0,0,0,0,4.00,1.00,2.00,2.00,1.00,1.00,2.00,1.00,0.00,0.00,1.00,-15.46,-20.00,-10.00,3.32,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,290,quiet,low,quiet
2008-10-17,12.00,5.40,70.00,30,0,,0,0,0,0,0,0,2.00,0.50,2.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,-8.38,-15.00,0.00,3.85,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,291,quiet,low,quiet
2008-10-18,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,1.00,0.12,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,-1.42,-8.00,7.00,4.99,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,292,quiet,low,quiet
2008-10-19,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,6.00,1.50,3.00,1.00,1.00,0.00,1.00,2.00,2.00,3.00,2.00,-3.25,-17.00,2.00,4.17,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,293,quiet,low,quiet
2008-10-20,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,2.00,0.62,2.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,-6.08,-18.00,2.00,4.82,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,294,quiet,low,quiet
2008-10-21,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,3.00,0.88,2.00,1.00,2.00,0.00,1.00,1.00,1.00,0.00,1.00,-5.79,-13.00,-1.00,3.23,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,295,quiet,low,quiet
2008-10-22,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,5.00,1.12,3.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,3.00,-1.71,-13.00,5.00,4.90,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,296,quiet,low,quiet
2008-10-23,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,3.00,0.62,2.00,1.00,1.00,2.00,0.00,0.00,1.00,0.00,0.00,-5.92,-13.00,0.00,3.89,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,297,quiet,low,quiet
2008-10-24,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,2.00,0.38,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,-2.42,-5.00,1.00,1.71,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,298,quiet,low,quiet
2008-10-25,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,1.00,0.25,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,4.04,-2.00,10.00,2.85,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,299,quiet,low,quiet
2008-10-26,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,4.00,0.88,2.00,0.00,2.00,1.00,1.00,1.00,1.00,0.00,1.00,1.83,-5.00,13.00,5.44,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,300,quiet,low,quiet
2008-10-27,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,1.00,0.12,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.92,-7.00,2.00,2.04,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,301,quiet,low,quiet
2008-10-28,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,4.00,1.12,2.00,0.00,0.00,1.00,1.00,1.00,2.00,2.00,2.00,6.88,1.00,15.00,4.02,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,302,quiet,low,quiet
2008-10-29,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,11.00,2.38,4.00,2.00,2.00,4.00,1.00,2.00,2.00,3.00,3.00,-8.83,-22.00,8.00,9.15,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,303,quiet,low,quiet
2008-10-30,0.00,2.00,67.00,20,1,,0,0,0,0,0,0,11.00,2.62,4.00,3.00,2.00,2.00,3.00,2.00,4.00,3.00,2.00,-10.67,-18.00,-4.00,3.62,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,304,quiet,low,quiet
2008-10-31,13.00,2.70,68.00,30,0,,0,0,0,0,0,0,6.00,1.50,3.00,1.00,3.00,2.00,1.00,1.00,1.00,1.00,2.00,-10.58,-16.00,-6.00,2.84,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,10,305,quiet,low,quiet
2008-11-01,15.00,4.70,67.00,20,0,,0,0,0,0,0,0,1.00,0.25,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,-5.71,-12.00,-3.00,2.19,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,306,quiet,low,quiet
2008-11-02,18.00,0.80,69.00,60,0,,0,0,0,2,0,0,2.00,0.38,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,-5.12,-13.00,4.00,4.68,24.00,4.00,0.00,0.00,0.00,0.00,4.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,11,307,quiet,low,quiet
2008-11-03,18.00,0.80,70.00,80,0,,1,0,0,1,1,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.29,-11.00,0.00,2.88,24.00,2.00,1.00,0.00,0.00,0.00,3.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,11,308,quiet,low,quiet
2008-11-04,16.00,1.70,68.00,60,0,,1,0,0,1,1,0,1.00,0.12,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.75,-9.00,1.00,2.82,24.00,1.00,1.00,0.00,0.00,0.00,2.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,11,309,quiet,low,quiet
2008-11-05,13.00,1.70,68.00,30,0,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.21,-3.00,3.00,1.78,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,11,310,quiet,low,quiet
2008-11-06,11.00,2.10,69.00,30,0,,0,0,0,0,0,0,1.00,0.25,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,5.25,1.00,13.00,2.83,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,311,quiet,low,quiet
2008-11-07,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,8.00,1.75,4.00,0.00,1.00,2.00,2.00,2.00,1.00,2.00,4.00,4.88,-17.00,22.00,11.70,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,312,quiet,low,quiet
2008-11-08,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,14.00,2.50,4.00,4.00,3.00,3.00,4.00,3.00,1.00,1.00,1.00,-18.25,-29.00,-9.00,5.34,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,313,quiet,low,quiet
2008-11-09,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,12.00,2.25,4.00,4.00,3.00,3.00,2.00,1.00,1.00,2.00,2.00,-16.12,-23.00,-10.00,3.77,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,314,quiet,low,quiet
2008-11-10,0.00,2.00,69.00,40,1,,0,0,0,0,0,0,3.00,0.88,2.00,1.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,-15.08,-23.00,-11.00,2.81,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,11,315,quiet,low,quiet
2008-11-11,20.00,2.30,71.00,80,0,,0,0,0,0,0,0,1.00,0.25,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,-10.29,-14.00,-8.00,1.77,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,316,quiet,low,quiet
2008-11-12,23.00,2.50,71.00,80,0,,0,0,0,0,0,0,2.00,0.50,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,-7.88,-13.00,-3.00,2.74,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,11,317,quiet,low,quiet
2008-11-13,15.00,1.50,69.00,70,0,,0,0,0,0,0,0,1.00,0.12,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.79,-7.00,3.00,3.03,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,318,quiet,low,quiet
2008-11-14,13.00,0.70,68.00,30,0,,0,0,0,0,0,0,1.00,0.12,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.17,-1.00,10.00,3.25,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,319,quiet,low,quiet
2008-11-15,13.00,0.80,68.00,50,0,,0,0,0,0,0,0,6.00,1.62,2.00,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,3.79,-5.00,17.00,6.93,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,320,quiet,low,quiet
2008-11-16,13.00,0.80,68.00,40,0,,0,0,0,0,0,0,8.00,1.38,4.00,4.00,4.00,1.00,0.00,1.00,0.00,0.00,1.00,-18.79,-29.00,-10.00,6.86,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,321,quiet,low,quiet
2008-11-17,11.00,6.20,68.00,10,0,,0,0,0,0,0,0,2.00,0.38,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.67,-15.00,-4.00,2.94,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,322,quiet,low,quiet
2008-11-18,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.67,-8.00,3.00,2.91,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,323,quiet,low,quiet
2008-11-19,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,1.00,0.25,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,-2.38,-9.00,4.00,3.28,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,324,quiet,low,quiet
2008-11-20,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,2.00,0.50,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.46,-5.00,6.00,3.75,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,325,quiet,low,quiet
2008-11-21,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.46,-5.00,5.00,2.72,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,326,quiet,low,quiet
2008-11-22,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,1.00,0.12,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.92,-3.00,11.00,3.40,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,327,quiet,low,quiet
2008-11-23,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,3.00,0.62,2.00,1.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,-1.62,-6.00,12.00,4.27,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,328,quiet,low,quiet
2008-11-24,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.83,0.00,13.00,2.75,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,329,quiet,low,quiet
2008-11-25,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,10.00,2.50,3.00,3.00,3.00,3.00,2.00,3.00,2.00,2.00,2.00,9.04,-7.00,35.00,12.20,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,330,quiet,low,quiet
2008-11-26,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,8.00,1.62,3.00,2.00,3.00,2.00,1.00,1.00,1.00,1.00,2.00,-5.04,-12.00,3.00,3.90,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,331,quiet,low,quiet
2008-11-27,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,7.00,1.62,3.00,3.00,2.00,1.00,1.00,2.00,0.00,2.00,2.00,-6.83,-10.00,-4.00,2.05,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,332,quiet,low,quiet
2008-11-28,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,4.00,0.75,2.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,2.00,-2.25,-9.00,4.00,3.83,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,333,quiet,low,quiet
2008-11-29,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,2.00,0.50,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,-3.46,-7.00,-1.00,1.73,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,334,quiet,low,quiet
2008-11-30,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,1.00,0.12,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.12,-4.00,0.00,1.17,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,11,335,quiet,low,quiet
2008-12-01,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,-2.00,4.00,1.70,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,336,quiet,low,quiet
2008-12-02,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.62,1.00,11.00,2.98,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,337,quiet,low,quiet
2008-12-03,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,4.00,1.00,2.00,0.00,1.00,1.00,0.00,1.00,2.00,1.00,2.00,7.12,0.00,19.00,4.91,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,338,quiet,low,quiet
2008-12-04,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,6.00,1.38,3.00,1.00,3.00,1.00,2.00,2.00,1.00,0.00,1.00,-5.96,-14.00,5.00,4.69,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,339,quiet,low,quiet
2008-12-05,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,10.00,2.00,4.00,1.00,1.00,2.00,4.00,2.00,3.00,2.00,1.00,-14.50,-26.00,-3.00,6.14,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,340,quiet,low,quiet
2008-12-06,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,7.00,1.75,3.00,2.00,3.00,3.00,3.00,0.00,2.00,1.00,0.00,-14.58,-20.00,-9.00,2.97,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,341,quiet,low,quiet
2008-12-07,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,6.00,1.50,3.00,0.00,2.00,1.00,3.00,2.00,2.00,1.00,1.00,-9.29,-13.00,-6.00,2.01,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,342,quiet,low,quiet
2008-12-08,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,5.00,1.25,3.00,0.00,1.00,1.00,1.00,2.00,3.00,2.00,0.00,-7.67,-13.00,-1.00,3.65,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,343,quiet,low,quiet
2008-12-09,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.88,-6.00,2.00,1.99,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,344,quiet,low,quiet
2008-12-10,11.00,2.30,71.00,50,1,,0,0,0,0,0,0,2.00,0.50,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,2.21,-2.00,8.00,2.93,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,345,quiet,low,quiet
2008-12-11,10.00,1.50,70.00,20,0,,1,0,0,0,1,0,3.00,0.88,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.29,-4.00,14.00,5.11,24.00,5.00,1.00,0.00,0.00,0.00,6.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,12,346,quiet,low,quiet
2008-12-12,11.00,2.20,71.00,20,0,,0,0,0,0,0,0,2.00,0.62,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.25,-7.00,6.00,3.17,24.00,5.00,1.00,0.00,0.00,0.00,6.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,347,quiet,low,quiet
2008-12-13,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,1.00,0.25,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,-5.00,5.00,2.77,24.00,5.00,1.00,0.00,0.00,0.00,6.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,348,quiet,low,quiet
2008-12-14,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,0.00,0.12,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,-2.00,6.00,1.91,24.00,5.00,1.00,0.00,0.00,0.00,6.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,349,quiet,low,quiet
2008-12-15,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,1.00,0.25,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.58,1.00,10.00,2.45,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,350,quiet,low,quiet
2008-12-16,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,4.00,0.75,2.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,2.00,9.54,3.00,17.00,3.35,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,351,quiet,low,quiet
2008-12-17,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,5.00,1.25,2.00,2.00,2.00,1.00,0.00,1.00,2.00,1.00,1.00,-1.79,-15.00,16.00,7.01,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,352,quiet,low,quiet
2008-12-18,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,1.00,0.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,-1.50,-6.00,2.00,1.94,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,353,quiet,low,quiet
2008-12-19,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,3.00,0.62,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,-3.54,-10.00,7.00,4.36,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,354,quiet,low,quiet
2008-12-20,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,2.00,0.38,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,-0.04,-6.00,6.00,2.85,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,355,quiet,low,quiet
2008-12-21,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,2.00,0.25,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-1.21,-7.00,3.00,2.77,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,12,356,quiet,low,quiet
